id,full_name,html_url,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,description,source
978059108,analyticsinmotion/werx,https://github.com/analyticsinmotion/werx,2025-05-05T12:08:26Z,2025-12-20T10:04:38Z,2025-12-20T10:04:35Z,7,0,0,Python,"asr, automatic-speech-recognition, levenshtein-distance, metrics, python-rust, speech-to-text, stt, wer, werx, word-error-rate",🐍📦 Easy-to-use Python package for lightning-fast Word Error Rate (WER) analysis,
963955509,plsy1/epg,https://github.com/plsy1/epg,2025-04-10T13:20:24Z,2025-12-20T10:00:32Z,2025-12-20T10:00:28Z,6,2,0,Python,"epg, epgdata",一个从 IPTV 提供商处定时抓取的 EPG 节目单,
942947279,eliranwong/agentmake,https://github.com/eliranwong/agentmake,2025-03-04T23:51:37Z,2025-12-20T09:59:46Z,2025-12-20T09:59:42Z,23,6,1,Python,"ai, anthropic, azure, chatgpt, claude, cohere, deepseek, gemini, genai, googleai, grok, groq, llama, mistral, ollama, openai, reasoning, toolmate, vertex-ai, xai","AgentMake AI: a kit for developing agentic AI applications that support 16 AI backends and and work with 7 agentic components, such as tools and agents. (Developer: Eliran Wong) Supported backends: anthropic, azure, azure_any, cohere, custom, deepseek, genai, github, github_any, googleai, groq, llamacpp, mistral, ollama, openai, vertexai, xai",
926405350,leafyin/game-help-script,https://github.com/leafyin/game-help-script,2025-02-03T07:34:26Z,2025-12-20T09:58:58Z,2025-12-20T09:58:54Z,9,2,0,Python,,游戏帮助脚本,
1006920445,mapterhorn/mapterhorn,https://github.com/mapterhorn/mapterhorn,2025-06-23T07:37:57Z,2025-12-20T09:58:23Z,2025-12-20T09:58:22Z,159,13,15,Python,,Public terrain tiles for interactive web map visualizations,
976377835,codelion/pts,https://github.com/codelion/pts,2025-05-02T02:17:51Z,2025-12-20T09:56:50Z,2025-12-20T09:56:49Z,136,9,0,Python,"dataset-generation, direct-preference-optimization, dpo, llm, llm-inference, llm-steering, mech-interp, phi-4, phi-4-mini, phi4, phi4-mini, pivotal-token-search, pivotal-tokens, reasoning-agent, reasoning-language-models, reasoning-models, sae, sparse-autoencoder, steering-vector, tokens",Pivotal Token Search,
948805694,hxabcd/easiauto,https://github.com/hxabcd/easiauto,2025-03-15T02:06:07Z,2025-12-20T09:52:10Z,2025-12-20T09:52:06Z,9,1,0,Python,,一个使用 Python 编写的 CLI 工具，可以用于自动登录希沃白板。通过 PyAutoGUI 实现自动识别并点击来模拟登录。,
996249128,hackclub/nephthys,https://github.com/hackclub/nephthys,2025-06-04T17:11:58Z,2025-12-20T09:50:03Z,2025-12-20T09:50:01Z,7,10,14,Python,,Support bot for Slack,
1005447526,Elwinmage/ha-reefbeat-component,https://github.com/Elwinmage/ha-reefbeat-component,2025-06-20T08:42:06Z,2025-12-20T09:49:42Z,2025-12-20T09:49:38Z,14,6,3,Python,"dc, hacs, homeassistant, homeassistant-integration, integration, redsea, reefato, reefbeat, reefdose, reefled, reefmat, reefrun, reefwave, skimmer","Manage ReefLed, ReefMate, ReefDose,ReefRun, ReefWave and ReefATO+ from Red Sea",
984701863,juspay/clairvoyance,https://github.com/juspay/clairvoyance,2025-05-16T11:13:31Z,2025-12-20T09:49:21Z,2025-12-20T11:25:34Z,7,49,30,Python,,"Clairvoyance is a real-time companion that listens, understands, and responds. It streams audio and text as they happen, unlocking rich insights and enabling intuitive interactions. Whether you're seeking clarity, context, or a capable personal agent, Clairvoyance brings intelligence closer to you—fluid, aware, and always ready.",
937196655,carl0smat3us/undetected,https://github.com/carl0smat3us/undetected,2025-02-22T15:10:22Z,2025-12-20T09:47:12Z,2025-12-20T09:47:08Z,6,0,0,Python,,Custom Selenium Chromedriver,
975341393,MagiclabRobotics/magicbot-gen1_description,https://github.com/MagiclabRobotics/magicbot-gen1_description,2025-04-30T06:52:28Z,2025-12-20T09:46:40Z,2025-12-20T09:46:37Z,7,0,0,Python,,Robot Description for Magicbot-Gen1,
995852995,flyingbitac/fly_in_docker,https://github.com/flyingbitac/fly_in_docker,2025-06-04T05:27:46Z,2025-12-20T09:38:14Z,2025-12-20T09:38:33Z,11,0,0,Python,,,
914363535,FBruzzesi/anyschema,https://github.com/FBruzzesi/anyschema,2025-01-09T13:01:32Z,2025-12-20T09:37:16Z,2025-12-20T14:56:02Z,18,2,14,Python,,From type specifications to dataframe schemas,
930054366,hahahafeifeifei/PIGA,https://github.com/hahahafeifeifei/PIGA,2025-02-10T01:33:37Z,2025-12-20T09:34:03Z,2025-12-20T09:33:59Z,11,0,0,Python,,Pangenome-Informed Genome Assembly (PIGA) workflow for population-scale diploid genome assembly,
1004790049,AnInsomniacy/tracknet-series-pytorch,https://github.com/AnInsomniacy/tracknet-series-pytorch,2025-06-19T07:23:53Z,2025-12-20T09:31:45Z,2025-12-20T09:31:41Z,10,3,1,Python,,PyTorch implementation of TrackNetV4: Enhancing Fast Sports Object Tracking with Motion Attention Maps,
982702164,ViStoryBench/vistorybench,https://github.com/ViStoryBench/vistorybench,2025-05-13T09:28:05Z,2025-12-20T09:31:09Z,2025-12-20T09:31:05Z,106,5,0,Python,"ai-story-generation, ai-storytelling, benchmarking, customization, image-generation, storytelling, style-consistency, video-generation",A Comprehensive Benchmark Suite for AI Story Visualization,
924211275,jaimebarran/spotify-latest-episodes,https://github.com/jaimebarran/spotify-latest-episodes,2025-01-29T16:02:01Z,2025-12-20T09:30:15Z,2025-12-20T09:30:10Z,5,2,0,Python,,Get the latest episodes of your favourite podcasts. Updated everyday.,
1005959514,ELXaber/chaos-persona,https://github.com/ELXaber/chaos-persona,2025-06-21T07:07:03Z,2025-12-20T09:29:44Z,2025-12-20T09:29:37Z,20,1,0,Python,"adaptive-learning, entropy-coding, ethics-in-ai, eu-ai-act, ieee, post-binary, robotics-control, swarm-intelligence, transparency",AI chaos reasoning persona,
931579331,fishros/fprotocol,https://github.com/fishros/fprotocol,2025-02-12T14:15:31Z,2025-12-20T09:28:15Z,2025-12-20T09:28:12Z,7,1,0,Python,,轻量级嵌入式/主机之间应用层通信协议，低代码平台，定义协议文件可生成C++/Python代码文件，导入即用。,
984714414,peternest/hh-inspect,https://github.com/peternest/hh-inspect,2025-05-16T11:40:10Z,2025-12-20T09:28:06Z,2025-12-20T09:28:02Z,8,0,0,Python,"api, matplotlib, pandas, pydantic, python, requests",Программа для автоматизации поиска и анализа вакансий с сайта Хэдхантер (hh.ru),
1006868891,wooluo/vuln_crawler,https://github.com/wooluo/vuln_crawler,2025-06-23T05:51:43Z,2025-12-20T09:26:30Z,2025-12-20T09:26:26Z,14,7,0,Python,,一个多源漏洞情报聚合工具，能够从多个权威安全数据源爬取漏洞信息，去重后生成结构化报告。支持自定义时间范围查询、多格式输出和自动化定时任务。,
1000006466,wooluo/watch0day,https://github.com/wooluo/watch0day,2025-06-11T06:06:11Z,2025-12-20T09:25:41Z,2025-12-20T09:25:38Z,16,11,0,Python,,本项目是一个自动化0day漏洞监控系统，通过GitHub Actions定时抓取互联网最新漏洞情报，自动翻译并生成结构化报告。系统每天UTC时间9:00自动运行，也可手动触发。,
977912247,WeepingDogel/matrix-historian,https://github.com/WeepingDogel/matrix-historian,2025-05-05T07:07:59Z,2025-12-20T09:25:33Z,2025-12-20T09:25:29Z,15,0,0,Python,,An implementation of luoxu on Matrix,
969191133,HZBHZB1234/LCTA-Limbus-company-transfer-auto,https://github.com/HZBHZB1234/LCTA-Limbus-company-transfer-auto,2025-04-19T15:41:51Z,2025-12-20T09:21:26Z,2025-12-20T09:21:23Z,5,0,0,Python,,比较全面的边狱公司工具箱，自动翻译limbus company的内容，基于官方接口，支持多种翻译服务，兼容零协汉化，附带实用工具,
952352846,john-friedman/datamule-data,https://github.com/john-friedman/datamule-data,2025-03-21T06:24:18Z,2025-12-20T09:21:10Z,2025-12-20T09:21:06Z,15,4,0,Python,,Contains data for the datamule project,
962733083,adamprime/comiccaster,https://github.com/adamprime/comiccaster,2025-04-08T15:36:37Z,2025-12-20T09:15:39Z,2025-12-20T09:15:34Z,20,2,12,Python,,RSS feed service for GoComics funnies,
998794431,dsccccc/clashfree,https://github.com/dsccccc/clashfree,2025-06-09T09:03:48Z,2025-12-20T09:15:08Z,2025-12-20T09:15:05Z,8,0,0,Python,,Filter of aiboboxx/clashfree,
987744903,NSPC911/rovr,https://github.com/NSPC911/rovr,2025-05-21T14:18:53Z,2025-12-20T09:21:57Z,2025-12-20T14:07:38Z,96,17,15,Python,"file-manager, hacktoberfest, python, textual, tui, tui-py",A post-modern terminal file manager.,
945547338,V2RAYCONFIGSPOOL/V2RAY_SUB,https://github.com/V2RAYCONFIGSPOOL/V2RAY_SUB,2025-03-09T17:21:05Z,2025-12-20T15:07:20Z,2025-12-20T15:07:17Z,24,0,1,,"config, freeserver, freevpn, grpc, hysteria, hysteria2, iran, juicity, reality, shadowsocks, telegram, trojan, tuic, v2ray, v2rayn, v2rayng, vless, vmess, vpn, vpnserver","UPLOADING V2RAY CONFIGURATIONS NONSTOP, 24/7.",
986585657,ShamsParvezArka/fleury-theme.el,https://github.com/ShamsParvezArka/fleury-theme.el,2025-05-19T20:40:53Z,2025-12-20T15:07:13Z,2025-12-20T15:07:10Z,13,2,1,Emacs Lisp,,Emacs theme insiped by Ryan Fleury's debugger live stream,
1006370069,indmdev/Telegram-Store-MiniApp,https://github.com/indmdev/Telegram-Store-MiniApp,2025-06-22T05:35:33Z,2025-12-20T15:07:09Z,2025-12-20T15:07:06Z,11,2,1,,"admin-dashboard, admin-panel, bot, bots, miniapp, telegram, telegram-admin-bot, telegram-bot, telegram-bots, telegram-developers, telegram-mini-app-developer, telegram-store, telegram-store-bot, telegram-web, telegram-web-app, telegram-web-apps, telegram-web-bot, telegrammini, telegramminiapp, telegtam-mini-app","Beautiful Telegram Store MiniApp. A Telegram Store Mini App by InDMDev Teams. The best Telegram Shop MiniApp and the latest Telegram Shop Mini App every seller should have. This telegram mini app is designed for speed, simplicity, and scalability. Try the Auto shop bot now.",
929882524,peers-labs/peers-touch,https://github.com/peers-labs/peers-touch,2025-02-09T16:16:00Z,2025-12-20T15:06:19Z,2025-12-20T15:06:15Z,11,1,0,Dart,,an implements  of ActivityPub protocol in Go,
968414930,dubefab/obsidian-TerraFlow,https://github.com/dubefab/obsidian-TerraFlow,2025-04-18T03:46:23Z,2025-12-20T15:06:09Z,2025-12-20T15:06:41Z,11,0,0,CSS,obsidian-theme,A sophisticated Obsidian theme where warm earthy palettes meet flowing animations,
1007142331,Nyabsi/OpenFps,https://github.com/Nyabsi/OpenFps,2025-06-23T14:23:39Z,2025-12-20T15:07:41Z,2025-12-20T15:07:39Z,11,1,1,C++,"openvr, openvr-overlay, openvr-utility",Performance monitoring and utility tool for OpenVR compatible runtimes for aiding to identify performance issues.,
976200632,ide-an/nijigta-livers-map,https://github.com/ide-an/nijigta-livers-map,2025-05-01T17:19:30Z,2025-12-20T15:05:37Z,2025-12-20T15:05:33Z,21,1,0,TypeScript,,にじGTAでの各ライバーのGTA内の位置の可視化マップです。,
917431691,spydisec/spydithreatintel,https://github.com/spydisec/spydithreatintel,2025-01-16T01:07:29Z,2025-12-20T15:05:30Z,2025-12-20T15:05:27Z,37,2,0,,"blocklist, c2, commandandcontrol, cybersecurity, honeypot, indicator-of-compromise, ioc, ioc-feed, iocfeed, malware, osint, pihole, threat-hunting, threat-intel, threat-intelligence",A repository dedicated to sharing Indicators of Compromise (IOCs) from production systems experiencing security incidents and OSINT feeds.,
908137683,xiaochanghai/eu.admin,https://github.com/xiaochanghai/eu.admin,2024-12-25T08:33:35Z,2025-12-20T15:05:23Z,2025-12-20T15:05:19Z,10,3,1,C#,,🚀🚀🚀 EU-Admin 一款基于.NET 9、React19、React-RouterV6、React-Hooks、Redux-Toolkit、Zustand、TypeScript、Vite7、antd6的实现的通用管理平台框架，开箱即用。集成SqlSugar、缓存、 通讯、远程请求、任务调度等,
993805781,juspay/neurolink,https://github.com/juspay/neurolink,2025-05-31T15:05:42Z,2025-12-20T15:04:30Z,2025-12-20T15:04:28Z,101,85,394,TypeScript,"ai, ai-development, ai-platform, automation, developer-tools, hacktoberfest, llm, mcp, model-context-protocol, openai, universal-ai","Universal AI Development Platform with MCP server integration, multi-provider support, and professional CLI. Build, test, and deploy AI applications with multiple ai providers.",
991307078,SeniorMatt/Matthew-s-NixOS,https://github.com/SeniorMatt/Matthew-s-NixOS,2025-05-27T12:36:29Z,2025-12-20T15:04:31Z,2025-12-20T15:04:27Z,50,1,0,Nix,,My NixOS configuration,
1002447118,hatayama/uLoopMCP,https://github.com/hatayama/uLoopMCP,2025-06-15T13:54:05Z,2025-12-20T15:04:15Z,2025-12-20T15:04:26Z,98,7,2,C#,"ai, automation, mcp, unity, unity3d","Your Unity project's AI autopilot. Compile, test, debug, repeat—until it just works.",
926662373,cocopuff2u/BOFA,https://github.com/cocopuff2u/BOFA,2025-02-03T16:45:51Z,2025-12-20T15:03:56Z,2025-12-20T15:03:52Z,15,1,0,,"chrome, edge, firefox, jamf-pro, macadmins, macos, safari","A comprehensive set of tools, scripts, and resources designed for MacAdmins to efficiently manage and deploy browsers on macOS.",
969358086,imrightguy/CloudToLocalLLM,https://github.com/imrightguy/CloudToLocalLLM,2025-04-20T00:51:12Z,2025-12-20T15:03:47Z,2025-12-20T15:03:44Z,16,3,70,JavaScript,"ai, chatbot, localllama, localllm, ollama-api",Secure Flutter desktop app connecting Auth0 authentication with local Ollama AI models via encrypted tunneling. Access your private AI instances remotely while keeping data on your hardware.,
930101919,sayhiben/theblop,https://github.com/sayhiben/theblop,2025-02-10T04:23:54Z,2025-12-20T15:03:37Z,2025-12-20T15:03:33Z,10,1,15,HTML,"activism, ai, computer-vision, democracy, google-apps-script, ocr, protest, protest-events, protesting, protests, react, runpod-serverless",The Big List of Protests - An AI-assisted Protest Flyer parser and event aggregator,
909223039,Yebingiscn/SweetVideo,https://github.com/Yebingiscn/SweetVideo,2024-12-28T04:18:23Z,2025-12-20T15:03:31Z,2025-12-20T15:03:28Z,96,13,4,TypeScript,,为 Harmony OS Next 开发的本地视频软件，基于 流心视频 二次开发,
931067935,ararog/deboa,https://github.com/ararog/deboa,2025-02-11T17:04:18Z,2025-12-20T15:03:21Z,2025-12-20T15:03:18Z,58,3,9,Rust,"development, http, http-client, http-requests, http2, network, rest, rust, sse, websocket-client, websockets",A very simple and straightforward HTTP client written in Rust.,
981740190,rogsme/yams,https://github.com/rogsme/yams,2025-05-11T19:31:04Z,2025-12-20T15:02:48Z,2025-12-20T15:02:44Z,114,17,1,Shell,,"yams: Yet Another Media Server. My personal media server, easy to install in a bash script. This repository is a mirror, original one in https://git.rogs.me/rogs/yams",
975760273,vishnuroshan/zed-react-ts-snippets,https://github.com/vishnuroshan/zed-react-ts-snippets,2025-04-30T21:17:27Z,2025-12-20T15:01:32Z,2025-12-20T15:01:28Z,24,5,2,,"react, snippets, snippets-collection, typescript, zedide","Speed up your Typescript/React workflow in Zed with ready-to-use snippets for components, hooks, and common patterns.",
933941023,mytv-android/BRTV-Live-M3U8,https://github.com/mytv-android/BRTV-Live-M3U8,2025-02-17T02:17:46Z,2025-12-20T15:01:18Z,2025-12-20T15:01:14Z,50,20,0,,,北京卫视全频道直播源,
913719044,qljsyph/ruleset-icon,https://github.com/qljsyph/ruleset-icon,2025-01-08T08:17:56Z,2025-12-20T15:00:51Z,2025-12-20T15:00:48Z,11,5,2,,,"mihomo、singbox规则集，yaml所属icon, stash配置文件",
934721960,sinavm/sinavm,https://github.com/sinavm/sinavm,2025-02-18T09:52:40Z,2025-12-20T15:00:34Z,2025-12-20T15:00:39Z,27,0,3,HTML,"amnezia, amnezia-vpn, android-application, configuration, ios-app, iran, sing-box, singbox, streisand, subscription, v2box, v2ray",مواقعی که اینترنت ملی و محدود است، بدون نیاز به وی پی ان می‌توانید به محتوای کانال‌ها و کانفیگ‌های فیلترشکن دسترسی پیدا کنید,
953067300,Kolandone/v2raycollector,https://github.com/Kolandone/v2raycollector,2025-03-22T13:51:25Z,2025-12-20T15:00:32Z,2025-12-20T15:00:28Z,21,2,0,,,این پروژه به صورت خودکار کانفیگ‌های V2Ray رو از کانال‌های تلگرام و لینک‌های سابسکریپشن جمع‌آوری می‌کنه و توی فایل‌های متنی جداگانه بر اساس پروتکل ذخیره می‌کنه. ,
913670640,DerDavidBohl/dirigent-spring,https://github.com/DerDavidBohl/dirigent-spring,2025-01-08T06:11:11Z,2025-12-20T15:00:29Z,2025-12-20T15:01:10Z,50,0,16,Java,"docker, docker-compose, gitops, self-hosted",Git-powered Docker Compose deployment orchestration made simple.,
998467218,maccmsapp/iptv,https://github.com/maccmsapp/iptv,2025-06-08T17:08:24Z,2025-12-20T15:00:11Z,2025-12-20T15:00:08Z,14,4,0,,,iptv 源活跃 定时检测,
989677913,InkCanvasForClass/community,https://github.com/InkCanvasForClass/community,2025-05-24T15:44:33Z,2025-12-20T15:00:10Z,2025-12-20T15:00:07Z,70,13,48,C#,"csharp, hitevision, ica, icc, ink-canvas, inkcanvas, seewo, wpf",InkCanvasForClass Community Open Source Project,
926970941,galihru/MentalHealth,https://github.com/galihru/MentalHealth,2025-02-04T07:13:31Z,2025-12-20T15:00:08Z,2025-12-20T15:00:05Z,16,2,14,HTML,"ai, android-application, arduino-ide, deep-learning, esp32, mechine-learing, mental-health, webapp",A comprehensive mental health monitoring application using modern web technologies.,
933365693,vmheaven/VMHeaven-Free-Proxy-Updated,https://github.com/vmheaven/VMHeaven-Free-Proxy-Updated,2025-02-15T19:27:38Z,2025-12-20T15:00:06Z,2025-12-20T15:00:03Z,31,2,0,,"free-proxy, http, http-proxy, https-proxy, proxy, proxy-api, proxy-list, proxy-scraper, proxy-scraping, socks4-proxy, socks5-proxy","Fresh list of HTTP/S & SOCKS4/SOCKS5 Proxies, Amazon excluded, Updating every 15 minutes!",
1001107117,RemiaCS/Window-Tweaks,https://github.com/RemiaCS/Window-Tweaks,2025-06-12T20:45:29Z,2025-12-20T14:59:46Z,2025-12-20T14:59:42Z,15,1,0,Batchfile,"gaming, optimization, performance, registry, services, system-tweaks, telemetry, tweaks, tweaks-collection, window, window-service, window11, windows, windows-11, windows-gaming, windows-tweaks",My personal collection and daily use of scripts and registry modifications for my Windows 11 OS,
