full_name,language,description,stargazers_count,created_at,updated_at,pushed_at,cca_score,ceh_score,ciq_score,community_vitality_score,language_score,recognition_score,csq_score,language_maturity_score,update_recency_score,epm_score,dc_score,code_health_score,ise_score,crq_score,csd_score,maintenance_efficiency_score,tc_score,novel_tech_stack_score,research_connection_score,problem_novelty_score,ti_score,topic_trend_score,industry_application_score,mdm_score,topic_innovation_score,gr_score,vi_score,net_score,external_appeal_score,overall_potential_score,main_topic,num_topics,topic_entropy,overall_potential_score,overall_potential_level
SHANMUGAM070106/cursor-free-vip,Python,[Support 0.48.x]（Reset Cursor AI MachineID & Auto Sign Up / In & Bypass Higher Token Limit）自动注册 Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.,142,2025-04-11 11:24:40+00:00,2025-12-20 13:31:07+00:00,2025-12-20 13:31:04+00:00,37.29501135806066,48.927341437273114,100,57.042574046269856,88,28.289375983951064,62.231750641077625,88,49.65853037914095,25.33054808473738,42,45.26997961814301,100,48,30,64.3,86.70467420950779,0.5,0.3,0.5,0.44000000000000006,0.8,0.9,0.7800000000000001,0.6958186968380312,0.4,0.7,0.4,0.505,56.97601337195669,"ai, agent, telegram",2,0.4416611624242667,56.97601337195669,潜力中等
luwhano/fastapi-langgraph-agent-production-ready-template,Python,"A production-ready FastAPI template for building AI agent applications with LangGraph integration. This template provides a robust foundation for building scalable, secure, and maintainable AI agent services.",21,2025-04-11 12:39:57+00:00,2025-12-20 13:31:08+00:00,2025-12-20 13:31:04+00:00,15.063873551411934,18.481610275449853,100,37.49411301697222,88,37.67710632529212,51.15355270932519,88,49.65853037914095,39.89365488085389,37,44.381877927495196,90,46,45,63.349999999999994,100.0,0.5,0.3,0.5,0.44000000000000006,0.8,0.9,0.7800000000000001,0.7490000000000001,0.3,0.5,0.3,0.37,50.13240383974209,"ai, agent, telegram",1,-1.4426951601859516e-10,50.13240383974209,潜力中等
amad890/cloudflare-temp-mail,Python,api to create temporary email addresses with your own cloudflare domain,10,2025-04-08 15:48:04+00:00,2025-12-20 13:31:00+00:00,2025-12-20 13:30:56+00:00,9.569207553037263,15.919192602169193,100,34.39940043197412,88,28.629628251617003,46.29092697508159,88,49.65853037914095,25.33054808473738,27,35.0966089684448,85,46,30,57.599999999999994,100.0,0.5,0.3,0.5,0.44000000000000006,0.8,0.9,0.7800000000000001,0.7490000000000001,0.4,0.4,0.3,0.37500000000000006,46.73917190168249,"api, v2ray, free",1,-1.4426951601859516e-10,46.73917190168249,潜力中等
iniarfia/mcp-server-mas-sequential-thinking,Python,mcp-server-mas-sequential-thinking is a project focused on improving decision-making processes in multi-agent systems. It implements sequential reasoning techniques to enhance collaboration and efficiency among agents in various scenarios.,6,2025-04-05 04:51:16+00:00,2025-12-20 13:30:48+00:00,2025-12-20 13:30:45+00:00,6.568247124630835,15.919192602169193,60,23.19901626061155,88,20.94016480664844,42.15817500535602,88,49.65853037914095,39.89365488085389,35,39.93395796070907,100,48,35,65.55,70.5121084554911,0.5,0.3,0.5,0.44000000000000006,0.5,0.6,0.54,0.5710484338219645,0.4,0.30000000000000004,0.3,0.34,41.840014333734,"project, ddos, data",2,0.9795665532798082,41.840014333734,潜力中等
riccorik/cursor-auto-icloud,Python,Auto registering cursor new account with iCloud hidemyemail features.,14,2025-04-05 04:54:07+00:00,2025-12-20 13:30:45+00:00,2025-12-20 13:30:42+00:00,11.628484767311623,15.919192602169193,60,25.223111317683866,88,34.372964251236795,49.37772013498083,88,49.65853037914095,25.33054808473738,25,36.085665890399454,85,46,30,57.599999999999994,67.32643871430093,0.5,0.3,0.5,0.44000000000000006,0.5,0.9,0.66,0.5883057548572037,0.4,0.4,0.3,0.37500000000000006,41.42902610464493,"github, config, jellyfin",10,1.0853922113813668,41.42902610464493,潜力中等
kuroyaii/free-ip-stresser,Python,"#1 Free IP Stresser / IP Booter V6 - Ultimate Network Stress Testing tool Made by https://nightmare-stresser.co for educational network stress testing with 40+ attack methods and 20 API tools, for authorized use only",18,2025-04-05 04:13:46+00:00,2025-12-20 13:30:40+00:00,2025-12-20 13:30:36+00:00,19.43010220801875,33.81178812328105,100,44.606166726355866,88,15.231168691009788,39.089838038685215,88,49.65853037914095,54.45676167697039,37,44.05029370434798,85,48,30,58.3,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.5,0.5,0.4,0.475,51.58660042245856,"project, ddos, data",1,-1.4426951601859516e-10,51.58660042245856,潜力中等
AlejandroZaZ/cybersecurity-tools,Python,"A collection of open-source, terminal-based security tools for network analysis, penetration testing, and vulnerability assessment. Use these tools responsibly to enhance cybersecurity research and ethical hacking.",6,2025-04-04 22:28:44+00:00,2025-12-20 13:30:33+00:00,2025-12-20 13:30:30+00:00,5.417605065463544,14.915839234729734,100,32.387585758340826,88,25.106793709749113,60.521251169085474,88,49.65853037914095,69.01986847308692,43,59.99151699166888,100,45,34,64.25,100.0,0.5,0.4,0.5,0.47,0.7,0.4,0.54,0.6995,0.4,0.4,0.3,0.37500000000000006,51.22269983791898,"otp, bot, tools",1,-1.4426951601859516e-10,51.22269983791898,潜力中等
Spac5y/Vocal-Agent,Python,"A cutting-edge Cascading voice assistant combining real-time speech recognition, AI reasoning, and neural text-to-speech capabilities.",9,2025-04-04 22:58:52+00:00,2025-12-20 13:30:31+00:00,2025-12-20 13:30:28+00:00,8.936394517846143,15.919192602169193,100,34.146275217897674,88,26.936024795417712,45.38068882002262,88,49.65853037914095,25.33054808473738,30,35.28700179866826,95,46,30,61.599999999999994,70.48563495080975,0.5,0.3,0.6,0.47000000000000003,0.8,0.9,0.7800000000000001,0.6414425398032391,0.4,0.4,0.3,0.37500000000000006,45.162819960272856,"proxy, free, list",2,0.9804459840691755,45.162819960272856,潜力中等
JbvrgtonYT/ollvm-unflattener,Python,"""ollvm-unflattener"" is a tool designed to reverse the flattening process used by some LLVM obfuscators to make code harder to analyze. It allows users to restore the original structure of the code for easier understanding and manipulation.",9,2025-04-03 11:12:11+00:00,2025-12-20 13:30:07+00:00,2025-12-20 13:30:04+00:00,7.78575245867885,12.61566165809791,100,32.52978256380581,88,31.681246336522847,47.93103889465859,88,49.65853037914095,25.33054808473738,37,37.834659332254446,100,46,30,63.599999999999994,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.4,0.4,0.3,0.37500000000000006,46.11937750740234,"mcp, ai, knowledge",1,-1.4426951601859516e-10,46.11937750740234,潜力中等
vrishank-cmd/Whatsapp-Bot,Python,"An advanced Python script that automates sending WhatsApp messages using pywhatkit. It allows users to send text, images, or videos to multiple contacts, with scheduled or instant delivery.",13,2025-04-01 01:33:56+00:00,2025-12-20 13:29:56+00:00,2025-12-20 13:29:51+00:00,12.792144700601096,26.80761507517986,100,39.49952315655339,88,26.342402108539062,61.185336911927486,88,49.65853037914095,25.33054808473738,33,42.999093440025455,90,46,30,59.599999999999994,52.43733919350154,0.5,0.3,0.5,0.44000000000000006,0.8,0.9,0.7800000000000001,0.5587493567740063,0.4,0.5,0.3,0.41000000000000003,46.78968661262356,"proxy, free, list",3,1.5799973912452172,46.78968661262356,潜力中等
Oliveira3d/free-ip-stresser-booter,Python,"An epic Free IP stresser & Free IP booter by https://elitestresser.club 🌟 Unleash UDP DDOS tools 🌊, TCP DDOS tools ⚡, and proxy-powered HTTP/HTTPS floods 🌐 to test your servers like a pro. Customizable, colorful, and packed with 8 UDP, 10 TCP, and 6 Layer 7 methods—this DDOS tool rocks! 🎉 Legal testing only! ⚖️",44,2025-03-27 02:59:06+00:00,2025-12-20 13:29:39+00:00,2025-12-20 13:29:36+00:00,27.92722608141649,41.77138442436565,100,50.790874981094575,88,17.57714342296905,40.35069736441293,88,49.65853037914095,54.45676167697039,35,44.21768040092545,85,48,30,58.3,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.5,0.5,0.4,0.475,53.166254825458736,"project, ddos, data",1,-1.4426951601859516e-10,53.166254825458736,潜力中等
sammakumbe/burp-idor,Python,A powerful Python tool for identifying Insecure Direct Object Reference (IDOR) vulnerabilities in Burp Suite traffic exports.,5,2025-03-25 21:37:20+00:00,2025-12-20 13:29:14+00:00,2025-12-20 13:29:10+00:00,0.0,0.0,100,25.0,88,0.0,30.90374770098023,88,49.65853037914095,54.45676167697039,30,38.96655305238074,97,45,30,62.050000000000004,100.0,0.5,0.3,0.5,0.44000000000000006,0.8,0.9,0.7800000000000001,0.7490000000000001,0.3,0.4,0.3,0.335,45.03081061047615,"ai, agent, telegram",1,-1.4426951601859516e-10,45.03081061047615,潜力中等
inspirepan/klaude-code,Python,Coding Agent CLI,13,2025-06-13 13:41:24+00:00,2025-12-20 13:28:48+00:00,2025-12-20 13:28:52+00:00,10.019763744261944,12.61566165809791,60,23.423387078039045,88,38.25569896329659,51.46452107291709,88,49.65853037914095,25.33054808473738,20,36.024726312470776,85,46,30,57.599999999999994,55.37214712899478,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.4904885885159792,0.3,0.4,0.3,0.335,38.210563802323506,"ai, agent, telegram",10,1.4825051819431896,38.210563802323506,潜力一般
mdtajnur22/kiss-slam,Python,A LiDAR SLAM system that just works,5,2025-03-21 06:09:10+00:00,2025-12-20 13:28:47+00:00,2025-12-20 13:28:44+00:00,0.0,0.0,100,25.0,88,0.0,30.90374770098023,88,49.65853037914095,25.33054808473738,20,26.772378295099188,95,43,30,60.55,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.3,0.4,0.3,0.335,40.76697565901984,"proxy, list, http",1,-1.4426951601859516e-10,40.76697565901984,潜力中等
JoseAP02/Font-Downloader,Python,"A powerful CLI tool to download and install Google Fonts effortlessly. Supports bulk downloads, interactive variant selection, auto-installation, and works on Windows, Linux, and macOS.",6,2025-03-21 02:06:54+00:00,2025-12-20 13:28:44+00:00,2025-12-20 13:28:41+00:00,1.0234852119525286,0.0,100,25.409394084781013,88,0.0,30.90374770098023,88,49.65853037914095,25.33054808473738,32,29.172378295099186,97,43,30,61.35,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.3,0.4,0.3,0.335,41.46932418021509,"proxy, free, list",1,-1.4426951601859516e-10,41.46932418021509,潜力中等
kastalimohammed1965/CLIP-fine-tune-registers-gated,Python,Vision Transformers Needs Registers. And Gated MLPs. And +20M params. Tiny modality gap ensues!,5,2025-03-11 08:33:15+00:00,2025-12-20 13:28:12+00:00,2025-12-20 13:28:08+00:00,2.772380956339151,7.959596301084597,100,28.89481108791527,88,28.629628251617003,46.29092697508159,88,49.65853037914095,25.33054808473738,25,34.6966089684448,100,43,30,62.55,76.3365490507766,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.5743461962031063,0.3,0.4,0.3,0.335,41.732448489729904,"bot, automation, trading",10,0.7860828248506208,41.732448489729904,潜力中等
gorkaydemir/track_on,Python,"[ICLR 2025] Track-On: Transformer-based Online Point Tracking with Memory, and [arXiv 2025] Track-On2: Enhancing Online Point Tracking with Memory",84,2025-02-01 08:31:52+00:00,2025-12-20 13:27:45+00:00,2025-12-20 13:27:41+00:00,25.383683839093152,26.277591392806873,60,34.35063052311966,88,58.617271131940555,78.53167446638632,88,49.65853037914095,39.89365488085389,30,55.302032718172704,100,51,30,65.35,100.0,0.5,0.8,0.5,0.59,0.5,0.4,0.4600000000000001,0.7215,0.3,0.5,0.3,0.37,51.28056417441446,"proxy, free, list",1,-1.4426951601859516e-10,51.28056417441446,潜力中等
VOICEVOX/voicevox_vvm,Python,VOICEVOX用のVVMファイルを管理・公開,8,2025-01-15 06:28:09+00:00,2025-12-20 13:26:34+00:00,2025-12-20 14:04:38+00:00,10.766169303030955,23.026036647055687,60,27.365580547681873,88,25.106793709749113,60.521251169085474,88,52.20457767610161,27.184466019417478,20,40.74912613288458,80,43,30,54.55,0.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.269,0.4,0.30000000000000004,0.3,0.34,35.35372036349739,Diverse,10,3.3219280934446673,35.35372036349739,潜力一般
camel52zhang/yxip,Python,优选IP,28,2025-04-27 15:53:19+00:00,2025-12-20 13:24:14+00:00,2025-12-20 13:24:10+00:00,25.41034992454942,45.220847389255674,0,25.991436556059252,88,11.673994265160752,53.301706039460676,88,49.65853037914095,25.33054808473738,20,36.85145954741539,100,46,30,63.599999999999994,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.5,0.3,0.4,0.405,39.06203889841425,"project, ddos, data",10,2.4192407033260657,39.06203889841425,潜力一般
HuichuanLI/play-with-instruct-model,Python,模型代码实现：llma2；训练模式：从0到1实现一个简单的instruct-gpt(使用facebook/opt-125m)，从训练到模型的构建，对sft、rm、rhfl都进行复现,7,2025-02-22 03:23:40+00:00,2025-12-20 13:23:27+00:00,2025-12-20 13:23:24+00:00,1.9100684293329178,0.0,60,15.764027371733167,88,0.0,30.90374770098023,88,49.65853037914095,25.33054808473738,25,27.772378295099188,95,43,30,60.55,27.173597803200877,0.5,0.3,0.5,0.44000000000000006,0.6,0.4,0.5,0.3876943912128035,0.3,0.30000000000000004,0.3,0.3,32.3318703262092,"github, config, jellyfin",10,2.4192407139812713,32.3318703262092,潜力一般
giuliomagnifico/raiplay-feed,Python,Genera feed RSS per i podcast Rai,5,2025-03-20 14:04:13+00:00,2025-12-20 13:21:28+00:00,2025-12-20 13:21:24+00:00,7.166500809850167,20.575257959182505,60,25.06794060965394,88,13.852135769191554,38.34866785629884,88,49.65853037914095,25.33054808473738,20,30.12259236499256,85,43,30,56.55,55.37284035993526,0.5,0.3,0.5,0.44000000000000006,0.5,0.9,0.66,0.5404913614397411,0.5,0.30000000000000004,0.4,0.405,39.68383085420682,"ai, agent, telegram",10,1.4824821533098245,39.68383085420682,潜力一般
xiaozhuABCD1234/AutoAnswer_zhihuishu,Python,智慧树互动分工具 - 专为智慧树平台设计的自动化问答辅助工具，集成 OpenAI api，高效解决课程问答需求，提升学习效率。,8,2025-03-18 00:03:40+00:00,2025-12-20 13:21:15+00:00,2025-12-20 13:21:12+00:00,7.086210102976504,14.915839234729734,100,33.05502777334601,88,29.69275893745298,62.98600790582336,88,49.65853037914095,25.33054808473738,27,42.60939538727859,100,43,30,62.55,55.37107272164275,0.5,0.3,0.5,0.44000000000000006,0.5,0.9,0.66,0.540484290886571,0.4,0.4,0.3,0.37500000000000006,44.47782183852364,"ai, agent, telegram",10,1.4825408729828566,44.47782183852364,潜力中等
mkaflowski/Gemini-SRT-translator-GUI,Python,GUI forGemini SRT translator,16,2025-06-15 15:17:27+00:00,2025-12-20 13:15:30+00:00,2025-12-20 13:15:27+00:00,11.308864835574957,14.915839234729734,60,24.74408966638539,88,42.183025276800485,69.6989825087667,88,49.65853037914095,25.33054808473738,20,44.2302339586031,100,46,30,63.599999999999994,28.65634655014887,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.3836253862005955,0.3,0.4,0.3,0.335,38.94457693232888,"proxy, list, http",10,2.3699848667990677,38.94457693232888,潜力一般
xychcz/S3Fit,Python,S3Fit: a Simultaneous Spectrum and photometric-SED Fitting code for observation of galaxies,9,2025-01-21 05:00:42+00:00,2025-12-20 13:14:41+00:00,2025-12-20 13:14:38+00:00,3.3916326051678336,2.3001775766318255,60,17.161715193888273,88,0.0,47.02744215366557,88,49.65853037914095,25.33054808473738,25,35.02804079880759,100,43,30,62.55,44.84073040518014,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.44836292162072056,0.3,0.30000000000000004,0.3,0.3,35.645795390648,"proxy, free, list",10,1.832351272744512,35.645795390648,潜力一般
xxyzz/wiktionary_stardict,Python,Free dictionary,8,2025-01-23 14:50:36+00:00,2025-12-20 13:14:09+00:00,2025-12-20 13:14:05+00:00,2.6920902494654886,0.0,100,26.076836099786195,88,0.0,30.90374770098023,88,49.65853037914095,25.33054808473738,20,26.772378295099188,95,43,30,60.55,28.654622983774768,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.3836184919350991,0.3,0.4,0.3,0.335,35.32855452266836,"github, config, jellyfin",10,2.370042122434661,35.32855452266836,潜力一般
PuddinCat/OllamaSpider,Python,自动扒拉Ollama API!,58,2025-02-15 06:09:24+00:00,2025-12-20 13:08:48+00:00,2025-12-20 13:08:45+00:00,23.964688863853446,25.23132331619582,60,33.416838706209916,88,45.87704555160735,55.56066319651502,88,49.65853037914095,25.33054808473738,22,38.26799026808984,85,46,30,57.599999999999994,27.17160500831588,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.3776864200332636,0.3,0.5,0.3,0.37,39.60153613083572,"api, v2ray, free",10,2.4193069131944034,39.60153613083572,潜力一般
chengliu97/ProDualNet,Python,ProDualNet and multi-target protein sequence design 2025 pytorch implementation,5,2025-02-26 12:39:16+00:00,2025-12-20 13:08:41+00:00,2025-12-20 13:08:37+00:00,7.783057323597491,24.645589430073166,60,26.739179229964606,88,12.317788626393531,53.64771749182329,88,49.65853037914095,25.33054808473738,25,38.007164700978564,100,43,30,62.55,71.06673346793224,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.553266933871729,0.5,0.30000000000000004,0.4,0.405,42.83406642512145,"mcp, ai, knowledge",10,0.961142309177455,42.83406642512145,潜力中等
sparklost/endcord,Python,Feature rich Discord TUI client.,215,2025-01-05 16:16:19+00:00,2025-12-20 13:06:35+00:00,2025-12-20 13:06:32+00:00,32.10995808314204,26.178966479885613,100,47.006621501216785,88,76.04924618318152,87.90060244748774,88,49.65853037914095,25.33054808473738,20,52.42096293102757,100,48,32,64.8,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.3,0.7,0.4,0.46499999999999997,54.63584796150971,"bot, automation, trading",1,-1.4426951601859516e-10,54.63584796150971,潜力中等
maimengmeng/mysub,Python,订阅汇总,12,2025-03-04 03:33:49+00:00,2025-12-20 13:05:49+00:00,2025-12-20 13:05:45+00:00,10.678365069829363,15.919192602169193,0,9.843063438690962,88,31.681246336522847,47.93103889465859,88,49.65853037914095,25.33054808473738,20,34.43465933225445,85,46,30,57.599999999999994,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.4,0.3,0.3,0.34,32.341585576039996,"project, ddos, data",10,2.4192407033260657,32.341585576039996,潜力一般
